"NTLA,5870069310"
"TIMB,5863188245"
"HAYW,5856105852"
"BEAM,5837283116"
"SHLX,5836416729"
"RXRX,5835680229"
"CC,5811628920"
"RXN,5804076989"
"ARD,5774519100"
"AMKR,5767620104"
"CAR,5755667521"
"TFSL,5754124964"
"UNM,5743243197"
"CD,5739584578"
"ADPT,5738725667"
"ACHC,5732532686"
"ORCC,5728336441"
"FSR,5727506363"
"TRIP,5717346566"
"PAC,5712719812"
"WK,5706304317"
"EXPI,5695541500"
"DSGX,5690780827"
"ABCL,5675897354"
"ESI,5661805475"
"COMP,5661393289"
"COR,5654226643"
"SEM,5647045007"
"JWN,5645669958"
"PHI,5636895170"
"DCT,5635625414"
"SLG,5625300344"
"MGP,5623138385"
"MMS,5617291531"
"PSTG,5605614590"
"ASR,5601900000"
"YY,5584003318"
"BWXT,5575271683"
"VNT,5560204704"
"HLF,5558291625"
"CELH,5550264171"
"DOCN,5546628353"
"MSTR,5543030714"
"NATI,5541972286"
"KRNT,5534328094"
"SRC,5534257297"
"SDGR,5531127449"
"IRDM,5522019487"
"NEP,5521953725"
"CUZ,5521727163"
"OLO,5521427797"
"CHX,5512675209"
"VLY,5509884422"
"OLLI,5482285958"
"JBLU,5479401312"
"IBRX,5478374727"
"ZIM,5469400000"
"HHC,5468585146"
"GPK,5464152134"
"HFC,5458896578"
"SAIA,5457525999"
"TDC,5455888000"
"PPC,5438626526"
"EVR,5429555992"
"TGTX,5429555542"
"LEGN,5428128360"
"CYBR,5416458754"
"QRTEA,5409506854"
"NEO,5405760341"
"SWI,5405578923"
"INSP,5393721250"
"SGRY,5391781618"
"HLI,5382088694"
"IONS,5369281737"
"CWEN,5362801332"
"GBCI,5343075450"
"RPD,5339336820"
"ASH,5330241420"
"ESGR,5328913565"
"ADS,5324755223"
"HELE,5309333135"
"BLDP,5308499997"
"HXL,5297779477"
"MDLA,5295331085"
"QRTEB,5294235780"
"CHK,5285411755"
"QTS,5285146022"
"OZK,5281899149"
"PGNY,5272567047"
"SYNA,5272546573"
"SHLS,5268276847"
"FLS,5263431090"
"LANC,5262609975"
"RBC,5260558245"
"DSEY,5259739900"
"KBR,5248184369"
"JOBS,5247603951"
"SAIC,5241828963"
"CR,5239829675"
"ALTR,5236253337"
"SBS,5228166988"
"VIRT,5227375100"
"CIT,5217819967"
"SPR,5212999368"
"RETA,5206228800"
"TNL,5195111903"
"LESL,5192075645"
"APLS,5190431794"
"ESNT,5187751874"
"NYCB,5183136608"
"NVT,5181244484"
"ALGM,5175895534"
"CIGI,5175569308"
"GTES,5174690111"
"WCC,5159762594"
"SWCH,5151385524"
"INOV,5149153849"
"ASGN,5122096000"
"EVBG,5121402803"
"WEN,5114507943"
"APPF,5114278894"
"GTLS,5104061144"
"UBSI,5096969379"
"AWI,5085132848"
"API,5075157206"
"ROLL,5069806404"
"OCDX,5060069445"
"ATC,5051534848"
"PK,5045525074"
"FLO,5019847081"
"WBS,5018320379"
"PACW,5014347528"
"SPT,5011939458"
"ALLK,4995376390"
"NOMD,4989651984"
"AL,4988378748"
"RRR,4970550313"
"STN,4970019346"
"NRZ,4944127751"
"PRVA,4941694843"
"MSM,4932914272"
"CXM,4931638641"
"FEYE,4927473695"
"DRVN,4921908096"
"POWI,4915496354"
"RVLV,4914368060"
"IDA,4910104462"
"CW,4903172166"
"STL,4901652083"
"AMRS,4900893574"
"AM,4900078638"
"CLH,4894471261"
"SAIL,4886792129"
"GT,4883433999"
"IGT,4879712916"
"VMI,4873097153"
"BPMC,4867433598"
"RYN,4866047935"
"CDNA,4863401109"
"SPWR,4863198641"
"OSCR,4856882318"
"ALHC,4852263692"
"NARI,4851566107"
"BXMT,4842796308"
"QDEL,4838878796"
"ADC,4836819081"
"THG,4833151615"
"BE,4801057573"
"SSD,4800402566"
"HLNE,4798422174"
"TTEC,4794179427"
"GSHD,4790843284"
"ONEM,4788371308"
"TNET,4776419625"
"HIW,4764712151"
"NFG,4763773627"
"LPRO,4757837256"
"WTS,4747376367"
"LAZ,4741199775"
"ASAI,4702985321"
"ENSG,4701673491"
"WING,4694851983"
"MTG,4689341965"
"BRFS,4687970629"
"SIGI,4683692540"
"RLI,4678646240"
"TENB,4662902888"
"GOOS,4658323558"
"MGNI,4656965995"
"NEA,4652154611"
"PDCE,4635060172"
"FROG,4631899635"
"PSTH,4626002313"
"HCM,4624931280"
"KMPR,4623607495"
"FCN,4621925131"
"CRUS,4621589913"
"DDD,4619338097"
"CLDR,4610269302"
"NOVT,4592173935"
"IIPR,4585717916"
"EXPO,4579516149"
"GRA,4571170237"
"CRI,4569756933"
"BIGC,4567122674"
"HE,4567061852"
"TRNO,4554270951"
"BTG,4549678253"
"FUBO,4549491549"
"XRX,4549152029"
"AB,4548693113"
"RHP,4537620530"
"AR,4536187176"
"TRUP,4525275779"
"ZY,4502575588"
"GLPG,4500086742"
"UMBF,4497696788"
"SHAK,4495856110"
"ACIW,4489114078"
"WWE,4484654455"
"UFPI,4478326500"
"OCFT,4475176021"
"NEWR,4467508666"
"MSP,4461692877"
"SLGN,4461238178"
"VZIO,4450164488"
"KOD,4448775919"
"AVNT,4440703493"
"NAV,4434653230"
"STEM,4430331387"
"CRNC,4424662528"
"FIZZ,4420608297"
"AMN,4414285337"
"ITRI,4398850029"
"WTFC,4398329262"
"JBT,4392341344"
"LPSN,4390274693"
"HRB,4387847953"
"ICUI,4387296705"
"RDN,4377322824"
"TIGR,4367878687"
"SEB,4366850598"
"CCMP,4361161424"
"HASI,4356737678"
"JBGS,4338156926"
"ABCM,4337683864"
"DQ,4337301220"
"HR,4329840254"
"PAY,4318854955"
"ALSN,4313874854"
